u_cost_rel,u_consent_rel,u_content_rel,s_cost_rel,s_consent_rel,s_content_rel,score_default,score_binary_2c,score_binary_3c,score_562_2c,score_562_3c,score_532_2c,score_532_3c,score_524_2c,score_524_3c,score_564_2c,score_564_3c,consent_562_2c,consent_532_2c,consent_562_3c,consent_532_3c,cost_562,cost532,
0.4,0.1,0.5,0,0.5,0.5,719,9000,8000,9000,8000,9000,8000,9000,8000,9000,8000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0,0.6,0.4,575,9000,8000,9000,8000,9000,8000,9000,8000,9000,8000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0,0.7,0.3,431,9000,8000,9000,8000,9000,8000,9000,8000,9000,8000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0,0.8,0.2,288,9000,8000,9000,8000,9000,8000,9000,8000,9000,8000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0,0.9,0.1,144,9000,8000,9000,8000,9000,8000,9000,8000,9000,8000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.1,0.1,0.8,1150,8100,7740,8100,7744,8100,7743,8100,7740,8100,7744,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,externalContent identification,externalContent,1,1,
0.4,0.1,0.5,0.1,0.2,0.7,1006,8100,7680,8100,7680,8100,7680,8100,7680,8100,7680,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.1,0.3,0.6,863,8100,7680,8100,7680,8100,7680,8100,7680,8100,7680,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.1,0.4,0.5,719,8100,7680,8100,7680,8100,7680,8100,7680,8100,7680,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.1,0.5,0.4,575,8100,7680,8100,7680,8100,7680,8100,7680,8100,7680,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.1,0.6,0.3,431,8100,7680,8100,7680,8100,7680,8100,7680,8100,7680,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.1,0.7,0.2,288,8100,7680,8100,7680,8100,7680,8100,7680,8100,7680,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.1,0.8,0.1,144,8100,7680,8100,7680,8100,7680,8100,7680,8100,7680,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.2,0.1,0.7,1006,7200,7380,7200,7396,7200,7396,7200,7380,7200,7396,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds,analytics,1,1,
0.4,0.1,0.5,0.2,0.2,0.6,863,7200,7360,7200,7360,7200,7360,7200,7360,7200,7360,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.2,0.3,0.5,719,7200,7360,7200,7360,7200,7360,7200,7360,7200,7360,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.2,0.4,0.4,575,7200,7360,7200,7360,7200,7360,7200,7360,7200,7360,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.2,0.5,0.3,431,7200,7360,7200,7360,7200,7360,7200,7360,7200,7360,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.2,0.6,0.2,288,7200,7360,7200,7360,7200,7360,7200,7360,7200,7360,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.3,0.1,0.6,863,6300,7040,6300,7056,6300,7056,6300,7040,6300,7056,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.3,0.2,0.5,719,6300,7040,6300,7040,6300,7040,6300,7040,6300,7040,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.3,0.3,0.4,575,6300,7040,6300,7040,6300,7040,6300,7040,6300,7040,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.3,0.4,0.3,431,6300,7040,6300,7040,6300,7040,6300,7040,6300,7040,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.3,0.5,0.2,288,6300,7040,6300,7040,6300,7040,6300,7040,6300,7040,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.4,0.1,0.5,719,5400,6720,5400,6724,5400,6723,5400,6720,5400,6724,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.4,0.1,0.5,0.4,0.2,0.4,575,5400,6720,5400,6720,5400,6720,5400,6720,5400,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.4,0.3,0.3,431,5400,6720,5400,6720,5400,6720,5400,6720,5400,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.4,0.4,0.2,288,5400,6720,5400,6720,5400,6720,5400,6720,5400,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.4,0.5,0.1,144,5400,6720,5400,6720,5400,6720,5400,6720,5400,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.5,0.1,0.4,575,4500,6400,4500,6400,4500,6400,4500,6400,4500,6400,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.5,0.2,0.3,431,4500,6400,4500,6400,4500,6400,4500,6400,4500,6400,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.5,0.3,0.2,288,4500,6400,4500,6400,4500,6400,4500,6400,4500,6400,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.5,0.4,0.1,144,4500,6400,4500,6400,4500,6400,4500,6400,4500,6400,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0.6,0.1,0.3,431,3600,6240,3600,6241,3600,6241,3600,6240,3600,6241,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,identification,externalContent,6,6,
0.4,0.1,0.5,0.6,0.2,0.2,288,3600,6160,3600,6160,3600,6160,3600,6160,3600,6160,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,6,6,
0.4,0.1,0.5,0.7,0.1,0.2,288,2700,6080,2700,6084,2700,6083,2700,6080,2700,6084,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,externalContent identification,externalContent,6,6,
0.4,0.1,0.5,0.8,0.1,0.1,144,1800,5920,1800,5929,1800,5928,1800,5920,1800,5929,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent externalContent identification,analytics,6,6,
0.4,0.2,0.4,0,0.1,0.9,1575,9000,8100,9000,8100,9000,8100,9000,8100,9000,8100,,,,,1,1,
0.4,0.2,0.4,0,0.2,0.8,1400,8000,7200,8100,7224,8100,7216,8000,7200,8100,7224,personalizedAds identification,personalizedAds,externalContent identification,externalContent,1,1,
0.4,0.2,0.4,0,0.3,0.7,1225,8000,7000,8000,7000,8000,7000,8000,7000,8000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.2,0.4,0,0.4,0.6,1050,8000,7000,8000,7000,8000,7000,8000,7000,8000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.2,0.4,0,0.5,0.5,875,8000,7000,8000,7000,8000,7000,8000,7000,8000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.2,0.4,0,0.6,0.4,700,8000,7000,8000,7000,8000,7000,8000,7000,8000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.2,0.4,0,0.7,0.3,525,8000,7000,8000,7000,8000,7000,8000,7000,8000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.2,0.4,0,0.8,0.2,350,8000,7000,8000,7000,8000,7000,8000,7000,8000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.2,0.4,0,0.9,0.1,175,8000,7000,8000,7000,8000,7000,8000,7000,8000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.2,0.4,0.1,0.1,0.8,1400,8000,7740,8000,7740,8000,7740,8000,7740,8000,7740,,,,,1,1,
0.4,0.2,0.4,0.1,0.2,0.7,1225,7200,6840,7224,6888,7216,6888,7200,6840,7224,6888,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds,analytics,1,1,
0.4,0.2,0.4,0.1,0.3,0.6,1050,7200,6720,7200,6720,7200,6720,7200,6720,7200,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.2,0.4,0.1,0.4,0.5,875,7200,6720,7200,6720,7200,6720,7200,6720,7200,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.2,0.4,0.1,0.5,0.4,700,7200,6720,7200,6720,7200,6720,7200,6720,7200,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.2,0.4,0.1,0.6,0.3,525,7200,6720,7200,6720,7200,6720,7200,6720,7200,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.2,0.4,0.1,0.7,0.2,350,7200,6720,7200,6720,7200,6720,7200,6720,7200,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
